55,2014/04/24 10:23:37,3,#1DayUntilTheWWAT
55,2014/04/24 10:23:37,4,#R5onSeacrest
55,2014/04/24 10:23:37,5,Pineda
55,2014/04/24 10:23:37,6,#HappyNKOTBday
55,2014/04/24 10:23:37,7,#3DaysUntilProblem
55,2014/04/24 10:23:37,8,#GangstaBroadway
55,2014/04/24 10:23:37,9,Penn Relays
55,2014/04/24 10:23:37,10,James Harden
56,2014/04/24 10:28:38,1,Taylor
56,2014/04/24 10:28:38,2,Cliven Bundy
56,2014/04/24 10:28:38,3,#R5onSeacrest
56,2014/04/24 10:28:38,4,Pineda
56,2014/04/24 10:28:38,5,#1DayUntilTheWWAT
56,2014/04/24 10:28:38,6,James Harden
56,2014/04/24 10:28:38,7,LaMarcus Aldridge
56,2014/04/24 10:28:38,8,#GangstaBroadway
56,2014/04/24 10:28:38,9,#AskJames
56,2014/04/24 10:28:38,10,#taylorprobablywenttojailbecause
57,2014/04/24 10:33:38,1,Taylor
57,2014/04/24 10:33:38,2,#1DayUntilTheWWAT
57,2014/04/24 10:33:38,3,#R5onSeacrest
57,2014/04/24 10:33:38,4,Pineda
57,2014/04/24 10:33:38,5,Cliven Bundy
57,2014/04/24 10:33:38,6,#neta14
57,2014/04/24 10:33:38,7,LaMarcus Aldridge
57,2014/04/24 10:33:38,8,#GangstaBroadway
57,2014/04/24 10:33:38,9,Penn Relays
57,2014/04/24 10:33:38,10,#taylorprobablywenttojailbecause
58,2014/04/24 10:38:39,1,#throwbackthursday
58,2014/04/24 10:38:39,2,#1DayUntilTheWWAT
58,2014/04/24 10:38:39,3,#R5onSeacrest
58,2014/04/24 10:38:39,4,Pineda
58,2014/04/24 10:38:39,5,Cliven Bundy
58,2014/04/24 10:38:39,6,#neta14
58,2014/04/24 10:38:39,7,Taco Bell
58,2014/04/24 10:38:39,8,LaMarcus Aldridge
58,2014/04/24 10:38:39,9,#GangstaBroadway
58,2014/04/24 10:38:39,10,Penn Relays
59,2014/04/24 10:43:40,1,#1DayUntilTheWWAT
59,2014/04/24 10:43:40,2,#R5onSeacrest
59,2014/04/24 10:43:40,3,Pineda
59,2014/04/24 10:43:40,4,Cliven Bundy
59,2014/04/24 10:43:40,5,#neta14
59,2014/04/24 10:43:40,6,Penn Relays
59,2014/04/24 10:43:40,7,LaMarcus Aldridge
59,2014/04/24 10:43:40,8,#GangstaBroadway
59,2014/04/24 10:43:40,9,#gophercon
59,2014/04/24 10:43:40,10,Get FLAT 50%
60,2014/04/24 10:48:40,1,#throwbackthursday
60,2014/04/24 10:48:40,2,Michael Pineda
60,2014/04/24 10:48:40,3,Cliven Bundy
60,2014/04/24 10:48:40,4,#TBThursday
60,2014/04/24 10:48:40,5,#1DayUntilTheWWAT
60,2014/04/24 10:48:40,6,Happy Bday
60,2014/04/24 10:48:40,7,#neta14
60,2014/04/24 10:48:40,8,Zetterberg
60,2014/04/24 10:48:40,9,Lamarcus Aldridge
60,2014/04/24 10:48:40,10,#GangstaBroadway
61,2014/04/24 10:53:41,1,#throwbackthursday
61,2014/04/24 10:53:41,2,Michael Pineda
61,2014/04/24 10:53:41,3,Cliven Bundy
61,2014/04/24 10:53:41,4,#TBThursday
61,2014/04/24 10:53:41,5,#1DayUntilTheWWAT
61,2014/04/24 10:53:41,6,Happy Bday
61,2014/04/24 10:53:41,7,#neta14
61,2014/04/24 10:53:41,8,Zetterberg
61,2014/04/24 10:53:41,9,Lamarcus Aldridge
61,2014/04/24 10:53:41,10,#GangstaBroadway
62,2014/04/24 10:58:41,1,#throwbackthursday
62,2014/04/24 10:58:41,2,Michael Pineda
62,2014/04/24 10:58:41,3,Cliven Bundy
62,2014/04/24 10:58:41,4,#1DayUntilTheWWAT
62,2014/04/24 10:58:41,5,Florida
62,2014/04/24 10:58:41,6,Negro
62,2014/04/24 10:58:41,7,#ArmenianGenocide
62,2014/04/24 10:58:41,8,LaMarcus Aldridge
62,2014/04/24 10:58:41,9,#GangstaBroadway
62,2014/04/24 10:58:41,10,#onuchapel
63,2014/04/24 11:03:42,1,#throwbackthursday
63,2014/04/24 11:03:42,2,Michael Pineda
63,2014/04/24 11:03:42,3,#1DayUntilTheWWAT
63,2014/04/24 11:03:42,4,#HappyThursday
63,2014/04/24 11:03:42,5,LaMarcus Aldridge
63,2014/04/24 11:03:42,6,Buddy Guy
63,2014/04/24 11:03:42,7,Taco Bell
63,2014/04/24 11:03:42,8,#Salesforce1Tour
63,2014/04/24 11:03:42,9,#GangstaBroadway
63,2014/04/24 11:03:42,10,Penn Relays
64,2014/04/24 11:08:42,1,#throwbackthursday
64,2014/04/24 11:08:42,2,Michael Pineda
64,2014/04/24 11:08:42,3,#1DayUntilTheWWAT
64,2014/04/24 11:08:42,4,Cliven Bundy
64,2014/04/24 11:08:42,5,LaMarcus Aldridge
64,2014/04/24 11:08:42,6,#ArmenianGenocide
64,2014/04/24 11:08:42,7,Buddy Guy
64,2014/04/24 11:08:42,8,#Salesforce1Tour
64,2014/04/24 11:08:42,9,#GangstaBroadway
64,2014/04/24 11:08:42,10,Penn Relays
65,2014/04/24 11:13:43,1,#throwbackthursday
65,2014/04/24 11:13:43,2,#1DayUntilTheWWAT
65,2014/04/24 11:13:43,3,Selke
65,2014/04/24 11:13:43,4,Cliven Bundy
65,2014/04/24 11:13:43,5,Negro
65,2014/04/24 11:13:43,6,The Other Woman
65,2014/04/24 11:13:43,7,#Salesforce1Tour
65,2014/04/24 11:13:43,8,#GangstaBroadway
65,2014/04/24 11:13:43,9,Penn Relays
65,2014/04/24 11:13:43,10,#ThoughtsInTheHallway
66,2014/04/24 11:18:43,1,#throwbackthursday
66,2014/04/24 11:18:43,2,#ElPulsoBillboard
66,2014/04/24 11:18:43,3,#1DayUntilTheWWAT
66,2014/04/24 11:18:43,4,Selke
66,2014/04/24 11:18:43,5,Ryan Clark
66,2014/04/24 11:18:43,6,#ArmenianGenocide
66,2014/04/24 11:18:43,7,Patrice Bergeron
66,2014/04/24 11:18:43,8,Zetterberg
66,2014/04/24 11:18:43,9,#PennRelays
66,2014/04/24 11:18:43,10,Cliven Bundy
67,2014/04/24 11:23:44,1,#throwbackthursday
67,2014/04/24 11:23:44,2,Michael Pineda
67,2014/04/24 11:23:44,3,#1DayUntilTheWWAT
67,2014/04/24 11:23:44,4,Selke
67,2014/04/24 11:23:44,5,Ryan Clark
67,2014/04/24 11:23:44,6,#ArmenianGenocide
67,2014/04/24 11:23:44,7,The Other Woman
67,2014/04/24 11:23:44,8,#PennRelays
67,2014/04/24 11:23:44,9,#GangstaBroadway
67,2014/04/24 11:23:44,10,Cliven Bundy
68,2014/04/24 11:28:44,1,#throwbackthursday
68,2014/04/24 11:28:44,2,Michael Pineda
68,2014/04/24 11:28:44,3,#1DayUntilTheWWAT
68,2014/04/24 11:28:44,4,Selke
68,2014/04/24 11:28:44,5,Cliven Bundy
68,2014/04/24 11:28:44,6,Zetterberg
68,2014/04/24 11:28:44,7,#ArtistaFavorito
68,2014/04/24 11:28:44,8,#GangstaBroadway
68,2014/04/24 11:28:44,9,#TakeYourChildToWorkDay
68,2014/04/24 11:28:44,10,Bernie Kosar
69,2014/04/24 11:33:45,1,#throwbackthursday
69,2014/04/24 11:33:45,2,Michael Pineda
69,2014/04/24 11:33:45,3,Cliven Bundy
69,2014/04/24 11:33:45,4,Selke
69,2014/04/24 11:33:45,5,#1DayUntilTheWWAT
69,2014/04/24 11:33:45,6,#ArmenianGenocide
69,2014/04/24 11:33:45,7,#QNashville
69,2014/04/24 11:33:45,8,The Other Woman
69,2014/04/24 11:33:45,9,#ArtistaFavorito
69,2014/04/24 11:33:45,10,Draya
70,2014/04/24 11:38:45,1,#throwbackthursday
70,2014/04/24 11:38:45,2,Michael Pineda
70,2014/04/24 11:38:45,3,#1DayUntilTheWWAT
70,2014/04/24 11:38:45,4,Draya
70,2014/04/24 11:38:45,5,Cliven Bundy
70,2014/04/24 11:38:45,6,#favoriteparachutesongs
70,2014/04/24 11:38:45,7,Colombia
70,2014/04/24 11:38:45,8,#PennRelays
70,2014/04/24 11:38:45,9,#TakeYourChildToWorkDay
70,2014/04/24 11:38:45,10,Get FLAT 50%
71,2014/04/24 11:43:46,1,#throwbackthursday
71,2014/04/24 11:43:46,2,Michael Pineda
71,2014/04/24 11:43:46,3,Colombia
71,2014/04/24 11:43:46,4,#1DayUntilTheWWAT
71,2014/04/24 11:43:46,5,Selke
71,2014/04/24 11:43:46,6,Cliven Bundy
71,2014/04/24 11:43:46,7,#favoriteparachutesongs
71,2014/04/24 11:43:46,8,#TakeYourChildToWorkDay
71,2014/04/24 11:43:46,9,Draya
71,2014/04/24 11:43:46,10,#ICON14
72,2014/04/24 11:48:47,1,#throwbackthursday
72,2014/04/24 11:48:47,2,Michael Pineda
72,2014/04/24 11:48:47,3,Colombia
72,2014/04/24 11:48:47,4,Cliven Bundy
72,2014/04/24 11:48:47,5,#mamsummit
72,2014/04/24 11:48:47,6,#1DayUntilTheWWAT
72,2014/04/24 11:48:47,7,#favoriteparachutesongs
72,2014/04/24 11:48:47,8,John Wayne
72,2014/04/24 11:48:47,9,Draya
72,2014/04/24 11:48:47,10,#TakeYourChildToWorkDay
73,2014/04/24 11:53:47,1,#throwbackthursday
73,2014/04/24 11:53:47,2,#1DayUntilTheWWAT
73,2014/04/24 11:53:47,3,Selke
73,2014/04/24 11:53:47,4,Cliven Bundy
73,2014/04/24 11:53:47,5,#favoriteparachutesongs
73,2014/04/24 11:53:47,6,#ArmenianGenocide
73,2014/04/24 11:53:47,7,Draya
73,2014/04/24 11:53:47,8,Gruden vs Gruden
73,2014/04/24 11:53:47,9,#TakeYourChildToWorkDay
73,2014/04/24 11:53:47,10,Get FLAT 50%
74,2014/04/24 11:58:48,1,#throwbackthursday
74,2014/04/24 11:58:48,2,#1DayUntilTheWWAT
74,2014/04/24 11:58:48,3,Kaylin
74,2014/04/24 11:58:48,4,Draya
74,2014/04/24 11:58:48,5,Cliven Bundy
74,2014/04/24 11:58:48,6,#favoriteparachutesongs
74,2014/04/24 11:58:48,7,Gruden vs Gruden
74,2014/04/24 11:58:48,8,#GangstaBroadway
74,2014/04/24 11:58:48,9,#TakeYourChildToWorkDay
74,2014/04/24 11:58:48,10,The Hobbit
75,2014/04/24 12:03:48,1,#throwbackthursday
75,2014/04/24 12:03:48,2,#Eyes4NYC
75,2014/04/24 12:03:48,3,#1DayUntilTheWWAT
75,2014/04/24 12:03:48,4,Hot Rod
75,2014/04/24 12:03:48,5,What Album Best Defines You
75,2014/04/24 12:03:48,6,Draya
75,2014/04/24 12:03:48,7,Gruden vs Gruden
75,2014/04/24 12:03:48,8,#GangstaBroadway
75,2014/04/24 12:03:48,9,#TakeYourChildToWorkDay
75,2014/04/24 12:03:48,10,The Hobbit
76,2014/04/24 12:08:49,1,#Eyes4NYC
76,2014/04/24 12:08:49,2,#1DayUntilTheWWAT
76,2014/04/24 12:08:49,3,Hot Rod
76,2014/04/24 12:08:49,4,Cliven Bundy
76,2014/04/24 12:08:49,5,What Album Best Defines You
76,2014/04/24 12:08:49,6,#ArmenianGenocide
76,2014/04/24 12:08:49,7,#SweetSwaps
76,2014/04/24 12:08:49,8,Draya
76,2014/04/24 12:08:49,9,Gruden vs Gruden
76,2014/04/24 12:08:49,10,#TakeYourChildToWorkDay
77,2014/04/24 12:13:49,1,#Eyes4NYC
77,2014/04/24 12:13:49,2,#1DayUntilTheWWAT
77,2014/04/24 12:13:49,3,Hot Rod
77,2014/04/24 12:13:49,4,#SweetSwaps
77,2014/04/24 12:13:49,5,Draya
77,2014/04/24 12:13:49,6,Gruden vs Gruden
77,2014/04/24 12:13:49,7,#TaylorGotArrestedBecause
77,2014/04/24 12:13:49,8,#TakeYourChildToWorkDay
77,2014/04/24 12:13:49,9,The Hobbit
77,2014/04/24 12:13:49,10,Hating Sydney Crosby
78,2014/04/24 12:18:50,1,#1DayUntilTheWWAT
78,2014/04/24 12:18:50,2,Steve Mason
78,2014/04/24 12:18:50,3,Draya
78,2014/04/24 12:18:50,4,Cliven Bundy
78,2014/04/24 12:18:50,5,What Album Best Defines You
78,2014/04/24 12:18:50,6,#SweetSwaps
78,2014/04/24 12:18:50,7,#COSEBOC2014
78,2014/04/24 12:18:50,8,#TaylorGotArrestedBecause
78,2014/04/24 12:18:50,9,#TakeYourChildToWorkDay
78,2014/04/24 12:18:50,10,The Hobbit
79,2014/04/24 12:23:51,1,Michael Pineda
79,2014/04/24 12:23:51,2,#1DayUntilTheWWAT
79,2014/04/24 12:23:51,3,Hot Rod
79,2014/04/24 12:23:51,4,Cliven Bundy
79,2014/04/24 12:23:51,5,What Album Best Defines You
79,2014/04/24 12:23:51,6,#SweetSwaps
79,2014/04/24 12:23:51,7,Draya
79,2014/04/24 12:23:51,8,#TaylorGotArrestedBecause
79,2014/04/24 12:23:51,9,#TakeYourChildToWorkDay
79,2014/04/24 12:23:51,10,#2004QBDraft
80,2014/04/24 12:28:51,1,Vaseline
80,2014/04/24 12:28:51,2,#1DayUntilTheWWAT
80,2014/04/24 12:28:51,3,Hot Rod
80,2014/04/24 12:28:51,4,Cliven Bundy
80,2014/04/24 12:28:51,5,#ArmenianGenocide
80,2014/04/24 12:28:51,6,Draya
80,2014/04/24 12:28:51,7,#SaluteVideo
80,2014/04/24 12:28:51,8,Penn Relays
80,2014/04/24 12:28:51,9,#TakeYourChildToWorkDay
80,2014/04/24 12:28:51,10,#2004QBDraft
81,2014/04/24 12:33:52,1,#throwbackthursday
81,2014/04/24 12:33:52,2,Michael Pineda
81,2014/04/24 12:33:52,3,#1DayUntilTheWWAT
81,2014/04/24 12:33:52,4,Hot Rod
81,2014/04/24 12:33:52,5,Cliven Bundy
81,2014/04/24 12:33:52,6,What Album Best Defines You
81,2014/04/24 12:33:52,7,#ArmenianGenocide
81,2014/04/24 12:33:52,8,Todd McShay
81,2014/04/24 12:33:52,9,#TakeYourChildToWorkDay
81,2014/04/24 12:33:52,10,#2004QBDraft
82,2014/04/24 12:38:52,1,Training Day
82,2014/04/24 12:38:52,2,#PwCAspire
82,2014/04/24 12:38:52,3,#TakeYourChildToWorkDay
82,2014/04/24 12:38:52,4,#1DayUntilTheWWAT
82,2014/04/24 12:38:52,5,Splenda
82,2014/04/24 12:38:52,6,The Hobbit
82,2014/04/24 12:38:52,7,Hot Rod
82,2014/04/24 12:38:52,8,Penn Relays
82,2014/04/24 12:38:52,9,#BEEC2014
82,2014/04/24 12:38:52,10,#2004QBDraft
83,2014/04/24 12:43:53,1,#1DayUntilTheWWAT
83,2014/04/24 12:43:53,2,#TomorrowWorld
83,2014/04/24 12:43:53,3,#PwCAspire
83,2014/04/24 12:43:53,4,Splenda
83,2014/04/24 12:43:53,5,Creamy Lemon Bars
83,2014/04/24 12:43:53,6,#AfAmEdChat
83,2014/04/24 12:43:53,7,Hot Rod
83,2014/04/24 12:43:53,8,Cliven Bundy
83,2014/04/24 12:43:53,9,Penn Relays
83,2014/04/24 12:43:53,10,#TakeYourChildToWorkDay
84,2014/04/24 12:48:53,1,#Eyes4NYC
84,2014/04/24 12:48:53,2,Cliven Bundy
84,2014/04/24 12:48:53,3,Ronald McDonald
84,2014/04/24 12:48:53,4,#PwCAspire
84,2014/04/24 12:48:53,5,#favoriteparachutesongs
84,2014/04/24 12:48:53,6,Michael Phelps
84,2014/04/24 12:48:53,7,Draya
84,2014/04/24 12:48:53,8,#GangstaBroadway
84,2014/04/24 12:48:53,9,#TakeYourChildToWorkDay
84,2014/04/24 12:48:53,10,The Hobbit
85,2014/04/24 12:53:54,1,Michael Pineda
85,2014/04/24 12:53:54,2,#Eyes4NYC
85,2014/04/24 12:53:54,3,#1DayUntilTheWWAT
85,2014/04/24 12:53:54,4,#TakeYourChildToWorkDay
85,2014/04/24 12:53:54,5,#PwCAspire
85,2014/04/24 12:53:54,6,Armenians
85,2014/04/24 12:53:54,7,Name That Character
85,2014/04/24 12:53:54,8,Hot Rod
85,2014/04/24 12:53:54,9,Cliven Bundy
85,2014/04/24 12:53:54,10,#TomorrowWorld
86,2014/04/24 12:58:55,1,#NBAVegetables
86,2014/04/24 12:58:55,2,Michael Pineda
86,2014/04/24 12:58:55,3,#Eyes4NYC
86,2014/04/24 12:58:55,4,Cliven Bundy
86,2014/04/24 12:58:55,5,#TakeYourChildToWorkDay
86,2014/04/24 12:58:55,6,#PwCAspire
86,2014/04/24 12:58:55,7,Ronald McDonald
86,2014/04/24 12:58:55,8,Hot Rod
86,2014/04/24 12:58:55,9,#TomorrowWorld
86,2014/04/24 12:58:55,10,The Hobbit
87,2014/04/24 13:03:55,1,Michael Pineda
87,2014/04/24 13:03:55,2,#Eyes4NYC
87,2014/04/24 13:03:55,3,#1DayUntilTheWWAT
87,2014/04/24 13:03:55,4,Hot Rod
87,2014/04/24 13:03:55,5,#PwCAspire
87,2014/04/24 13:03:55,6,#TakeYourChildToWorkDay
87,2014/04/24 13:03:55,7,Cali
87,2014/04/24 13:03:55,8,Simon Ostrovsky
87,2014/04/24 13:03:55,9,Cliven Bundy
87,2014/04/24 13:03:55,10,#TomorrowWorld
88,2014/04/24 13:08:56,1,Michael Pineda
88,2014/04/24 13:08:56,2,Cliven Bundy
88,2014/04/24 13:08:56,3,#FAGEtotal
88,2014/04/24 13:08:56,4,Ronald McDonald
88,2014/04/24 13:08:56,5,#RaccoonMario
88,2014/04/24 13:08:56,6,Mother's Day
88,2014/04/24 13:08:56,7,#SMB3
88,2014/04/24 13:08:56,8,#SIMPLEGiving
88,2014/04/24 13:08:56,9,#TakeYourChildToWorkDay
88,2014/04/24 13:08:56,10,The Hobbit
89,2014/04/24 13:13:56,1,Cliven Bundy
89,2014/04/24 13:13:56,2,#FAGEtotal
89,2014/04/24 13:13:56,3,Hot Rod
89,2014/04/24 13:13:56,4,#RaccoonMario
89,2014/04/24 13:13:56,5,Armenians
89,2014/04/24 13:13:56,6,Ronald McDonald
89,2014/04/24 13:13:56,7,#SMB3
89,2014/04/24 13:13:56,8,#SIMPLEGiving
89,2014/04/24 13:13:56,9,#TakeYourChildToWorkDay
89,2014/04/24 13:13:56,10,Penn Relays
90,2014/04/24 13:18:57,1,Cliven Bundy
90,2014/04/24 13:18:57,2,#FAGEtotal
90,2014/04/24 13:18:57,3,Hot Rod
90,2014/04/24 13:18:57,4,#RaccoonMario
90,2014/04/24 13:18:57,5,Michael Brantley
90,2014/04/24 13:18:57,6,Cali
90,2014/04/24 13:18:57,7,#SMB3
90,2014/04/24 13:18:57,8,#SIMPLEGiving
90,2014/04/24 13:18:57,9,#TakeYourChildToWorkDay
90,2014/04/24 13:18:57,10,Ronald McDonald
91,2014/04/24 13:23:58,1,Cliven Bundy
91,2014/04/24 13:23:58,2,Hot Rod
91,2014/04/24 13:23:58,3,#RaccoonMario
91,2014/04/24 13:23:58,4,Michael Brantley
91,2014/04/24 13:23:58,5,iPhone 5
91,2014/04/24 13:23:58,6,#SMB3
91,2014/04/24 13:23:58,7,#GangstaBroadway
91,2014/04/24 13:23:58,8,#SIMPLEGiving
91,2014/04/24 13:23:58,9,#TakeYourChildToWorkDay
91,2014/04/24 13:23:58,10,Ronald McDonald
92,2014/04/24 13:28:59,1,Cliven Bundy
92,2014/04/24 13:28:59,2,#FAGEtotal
92,2014/04/24 13:28:59,3,Ronald McDonald
92,2014/04/24 13:28:59,4,#RaccoonMario
92,2014/04/24 13:28:59,5,Negro
92,2014/04/24 13:28:59,6,Brantley
92,2014/04/24 13:28:59,7,#SMB3
92,2014/04/24 13:28:59,8,#SIMPLEGiving
92,2014/04/24 13:28:59,9,#TakeYourChildToWorkDay
92,2014/04/24 13:28:59,10,Adam Dunn
93,2014/04/24 13:34:00,1,Cliven Bundy
93,2014/04/24 13:34:00,2,#FAGEtotal
93,2014/04/24 13:34:00,3,Ronald McDonald
93,2014/04/24 13:34:00,4,#RaccoonMario
93,2014/04/24 13:34:00,5,Negro
93,2014/04/24 13:34:00,6,Brantley
93,2014/04/24 13:34:00,7,#SMB3
93,2014/04/24 13:34:00,8,#SIMPLEGiving
93,2014/04/24 13:34:00,9,#TakeYourChildToWorkDay
93,2014/04/24 13:34:00,10,Adam Dunn
94,2014/04/24 13:39:01,1,Bedard
94,2014/04/24 13:39:01,2,#FAGEtotal
94,2014/04/24 13:39:01,3,Hot Rod
94,2014/04/24 13:39:01,4,#upallnightlisteningparty
94,2014/04/24 13:39:01,5,#RaccoonMario
94,2014/04/24 13:39:01,6,Pick 5
94,2014/04/24 13:39:01,7,#SIMPLEGiving
94,2014/04/24 13:39:01,8,#TakeYourChildToWorkDay
94,2014/04/24 13:39:01,9,The Hobbit
94,2014/04/24 13:39:01,10,Bruce Chen
95,2014/04/24 13:44:01,1,C'mon C'mon
95,2014/04/24 13:44:01,2,Cliven Bundy
95,2014/04/24 13:44:01,3,#TakeYourChildToWorkDay
95,2014/04/24 13:44:01,4,#RaccoonMario
95,2014/04/24 13:44:01,5,Hot Rod
95,2014/04/24 13:44:01,6,#upallnightlisteningparty
95,2014/04/24 13:44:01,7,#SMB3
95,2014/04/24 13:44:01,8,#SIMPLEGiving
95,2014/04/24 13:44:01,9,Waterfall Shower
95,2014/04/24 13:44:01,10,Kluber
96,2014/04/24 13:49:02,1,C'mon C'mon
96,2014/04/24 13:49:02,2,Cliven Bundy
96,2014/04/24 13:49:02,3,#TakeYourChildToWorkDay
96,2014/04/24 13:49:02,4,#RaccoonMario
96,2014/04/24 13:49:02,5,Hot Rod
96,2014/04/24 13:49:02,6,#upallnightlisteningparty
96,2014/04/24 13:49:02,7,#SMB3
96,2014/04/24 13:49:02,8,#SIMPLEGiving
96,2014/04/24 13:49:02,9,Waterfall Shower
96,2014/04/24 13:49:02,10,Kluber
97,2014/04/24 13:54:03,1,Bedard
97,2014/04/24 13:54:03,2,Cliven Bundy
97,2014/04/24 13:54:03,3,Dan D'Antoni
97,2014/04/24 13:54:03,4,#RaccoonMario
97,2014/04/24 13:54:03,5,Hot Rod
97,2014/04/24 13:54:03,6,#upallnightlisteningparty
97,2014/04/24 13:54:03,7,#SMB3
97,2014/04/24 13:54:03,8,#freetaylorbecause
97,2014/04/24 13:54:03,9,Bartolo Colon
97,2014/04/24 13:54:03,10,#TakeYourChildToWorkDay
98,2014/04/24 13:59:04,1,Bedard
98,2014/04/24 13:59:04,2,Cliven Bundy
98,2014/04/24 13:59:04,3,Dan D'Antoni
98,2014/04/24 13:59:04,4,#RaccoonMario
98,2014/04/24 13:59:04,5,Hot Rod
98,2014/04/24 13:59:04,6,#upallnightlisteningparty
98,2014/04/24 13:59:04,7,#SMB3
98,2014/04/24 13:59:04,8,#freetaylorbecause
98,2014/04/24 13:59:04,9,Bartolo Colon
98,2014/04/24 13:59:04,10,#TakeYourChildToWorkDay
99,2014/04/24 14:04:05,1,#pvdymf
99,2014/04/24 14:04:05,2,Cliven Bundy
99,2014/04/24 14:04:05,3,Dan D'Antoni
99,2014/04/24 14:04:05,4,Ronald McDonald
99,2014/04/24 14:04:05,5,Swisher
99,2014/04/24 14:04:05,6,#upallnightlisteningparty
99,2014/04/24 14:04:05,7,#RaccoonMario
99,2014/04/24 14:04:05,8,#womenagchat
99,2014/04/24 14:04:05,9,#TakeYourChildToWorkDay
99,2014/04/24 14:04:05,10,The Hobbit
100,2014/04/24 14:09:05,1,Jacob Whitesides
100,2014/04/24 14:09:05,2,Cliven Bundy
100,2014/04/24 14:09:05,3,#TakeYourChildToWorkDay
100,2014/04/24 14:09:05,4,#SportsTBT
100,2014/04/24 14:09:05,5,Westbrook or Durant
100,2014/04/24 14:09:05,6,Jon Gruden
100,2014/04/24 14:09:05,7,#upallnightlisteningparty
100,2014/04/24 14:09:05,8,#RCBvsKKR
100,2014/04/24 14:09:05,9,Chris Lynn
100,2014/04/24 14:09:05,10,#SendMomLove
101,2014/04/24 14:14:06,1,Chris Lynn
101,2014/04/24 14:14:06,2,Cliven Bundy
101,2014/04/24 14:14:06,3,#TakeYourChildToWorkDay
101,2014/04/24 14:14:06,4,#SportsTBT
101,2014/04/24 14:14:06,5,Dan D'Antoni
101,2014/04/24 14:14:06,6,#3DaysUntilProblem
101,2014/04/24 14:14:06,7,Penn Relays
101,2014/04/24 14:14:06,8,#KKRvsRCB
101,2014/04/24 14:14:06,9,#SendMomLove
101,2014/04/24 14:14:06,10,Kluber
102,2014/04/24 14:19:10,1,Michael Pineda
102,2014/04/24 14:19:10,2,Cliven Bundy
102,2014/04/24 14:19:10,3,Dan D'Antoni
102,2014/04/24 14:19:10,4,#SportsTBT
102,2014/04/24 14:19:10,5,#upallnightlisteningparty
102,2014/04/24 14:19:10,6,Colombia
102,2014/04/24 14:19:10,7,Ronald McDonald
102,2014/04/24 14:19:10,8,#3DaysUntilProblem
102,2014/04/24 14:19:10,9,#TakeYourChildToWorkDay
102,2014/04/24 14:19:10,10,#SendMomLove
103,2014/04/24 14:24:11,1,Michael Pineda
103,2014/04/24 14:24:11,2,Cliven Bundy
103,2014/04/24 14:24:11,3,Dan D'Antoni
103,2014/04/24 14:24:11,4,#SportsTBT
103,2014/04/24 14:24:11,5,#upallnightlisteningparty
103,2014/04/24 14:24:11,6,Colombia
103,2014/04/24 14:24:11,7,Ronald McDonald
103,2014/04/24 14:24:11,8,#3DaysUntilProblem
103,2014/04/24 14:24:11,9,#TakeYourChildToWorkDay
103,2014/04/24 14:24:11,10,#SendMomLove
104,2014/04/24 14:29:11,1,Corey Kluber
104,2014/04/24 14:29:11,2,Dan D'Antoni
104,2014/04/24 14:29:11,3,#SportsTBT
104,2014/04/24 14:29:11,4,#RollTribe
104,2014/04/24 14:29:11,5,Deep Fried Oreos
104,2014/04/24 14:29:11,6,#Windians
104,2014/04/24 14:29:11,7,#3DaysUntilProblem
104,2014/04/24 14:29:11,8,Aaron Carter
104,2014/04/24 14:29:11,9,Tony Cruz
104,2014/04/24 14:29:11,10,#TakeYourChildToWorkDay
105,2014/04/24 14:34:12,1,Corey Kluber
105,2014/04/24 14:34:12,2,Dan D'Antoni
105,2014/04/24 14:34:12,3,#SportsTBT
105,2014/04/24 14:34:12,4,#RollTribe
105,2014/04/24 14:34:12,5,Deep Fried Oreos
105,2014/04/24 14:34:12,6,#Windians
105,2014/04/24 14:34:12,7,#3DaysUntilProblem
105,2014/04/24 14:34:12,8,Aaron Carter
105,2014/04/24 14:34:12,9,Tony Cruz
105,2014/04/24 14:34:12,10,#TakeYourChildToWorkDay
106,2014/04/24 14:39:12,1,Corey Kluber
106,2014/04/24 14:39:12,2,Dan D'Antoni
106,2014/04/24 14:39:12,3,#SportsTBT
106,2014/04/24 14:39:12,4,Deep Fried Oreos
106,2014/04/24 14:39:12,5,#diverselit
106,2014/04/24 14:39:12,6,#RecognizeArmenianGenocide
106,2014/04/24 14:39:12,7,#3DaysUntilProblem
106,2014/04/24 14:39:12,8,Law Abiding Citizen
106,2014/04/24 14:39:12,9,#TakeYourChildToWorkDay
106,2014/04/24 14:39:12,10,Chris Young
107,2014/04/24 14:44:13,1,Corey Kluber
107,2014/04/24 14:44:13,2,#pvdymf
107,2014/04/24 14:44:13,3,#SportsTBT
107,2014/04/24 14:44:13,4,Deep Fried Oreos
107,2014/04/24 14:44:13,5,#ArmenianGenocide
107,2014/04/24 14:44:13,6,#3DaysUntilProblem
107,2014/04/24 14:44:13,7,Law Abiding Citizen
107,2014/04/24 14:44:13,8,Bobby Abreu
107,2014/04/24 14:44:13,9,#TakeYourChildToWorkDay
107,2014/04/24 14:44:13,10,Chris Young
108,2014/04/24 14:49:13,1,#ascapexpo
108,2014/04/24 14:49:13,2,#SportsTBT
108,2014/04/24 14:49:13,3,Deep Fried Oreos
108,2014/04/24 14:49:13,4,#ASOT660
108,2014/04/24 14:49:13,5,#3DaysUntilProblem
